iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BOL,South America,Bolivia,03-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,04-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,05-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,06-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,07-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,08-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,09-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,10-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,11-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,12-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,13-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,14-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,15-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,16-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,17-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,18-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,19-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,20-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,21-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,22-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,23-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,24-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,25-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,26-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,27-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,28-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,29-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,30-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,31-01-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,235,5.24,5.24,19.688059
BOL,South America,Bolivia,01-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,02-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,03-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,04-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,05-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,06-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,07-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,08-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,09-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,10-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,11-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,12-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,13-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,14-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,15-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,16-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,17-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,18-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,19-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,20-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,21-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,22-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,23-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,24-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,25-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,26-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,27-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,28-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,29-02-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,535.2,6.26,7.39,44.83851
BOL,South America,Bolivia,01-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,02-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,03-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,04-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,05-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,06-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,07-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,08-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,09-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,10-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,11-03-2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,12-03-2020,2,2,0.286,0,0,0,0.164,0.164,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,13-03-2020,3,1,0.429,0,0,0,0.245,0.082,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,14-03-2020,3,0,0.429,0,0,0,0.245,0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0.002,0,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,15-03-2020,10,7,1.429,0,0,0,0.818,0.573,0.117,0,0,0,0,0,0,0,0,0,0,0,0,33,7,0.003,0.001,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,16-03-2020,10,0,1.429,0,0,0,0.818,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,45,12,0.004,0.001,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,17-03-2020,11,1,1.571,0,0,0,0.9,0.082,0.129,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0.004,0,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,18-03-2020,12,1,1.714,0,0,0,0.982,0.082,0.14,0,0,0,0,0,0,0,0,0,0,0,0,51,1,0.004,0,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,19-03-2020,12,0,1.429,0,0,0,0.982,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,84,33,0.007,0.003,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,20-03-2020,15,3,1.714,0,0,0,1.227,0.245,0.14,0,0,0,0,0,0,0,0,0,0,0,0,111,27,0.009,0.002,0,0,0,0,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,21-03-2020,16,1,1.857,0,0,0,1.309,0.082,0.152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.002,0.0643,15.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,22-03-2020,19,3,1.286,0,0,0,1.554,0.245,0.105,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0.019,0,28,0.002,0.0714,14,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,23-03-2020,24,5,2,0,0,0,1.963,0.409,0.164,0,0,0,0,0,0,0,0,0,0,0,0,273,45,0.023,0.004,33,0.003,0.0693,14.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,24-03-2020,27,3,2.286,0,0,0,2.209,0.245,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.003,0.0643,15.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,25-03-2020,28,1,2.286,0,0,0,2.291,0.082,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.004,0.0595,16.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,26-03-2020,32,4,2.857,0,0,0,2.618,0.327,0.234,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0.037,0,51,0.004,0.0868,11.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,27-03-2020,39,7,3.429,0,0,0,3.19,0.573,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.005,0.1173,8.5,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,28-03-2020,61,22,6.429,0,0,0,4.99,1.8,0.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.005,0.1378,7.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,29-03-2020,90,29,10.143,0,0,0,7.362,2.372,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.005,0.1404,7.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,30-03-2020,90,0,9.429,0,0,0,7.362,0,0.771,0,0,0,0,0,0,0,0,0,0,0,0,697,0,0.058,0,61,0.005,0.1639,6.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,31-03-2020,97,7,10,5,5,0.714,7.935,0.573,0.818,0.409,0.409,0.058,0,0,0,0,0,0,0,0,0,779,82,0.064,0.007,64,0.005,0.1741,5.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,849.80005,6.56,7.15,71.19537
BOL,South America,Bolivia,01-04-2020,107,10,11.286,6,1,0.857,8.753,0.818,0.923,0.491,0.082,0.07,1.27,0,0,0,0,0,0,0,0,836,57,0.069,0.005,64,0.005,0.1853,5.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,02-04-2020,115,8,11.857,7,1,1,9.408,0.654,0.97,0.573,0.082,0.082,1.27,0,0,0,0,0,0,0,0,0,0,0,0,76,0.006,0.1504,6.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,03-04-2020,123,8,12,8,1,1.143,10.062,0.654,0.982,0.654,0.082,0.093,1.28,0,0,0,0,0,0,0,0,1118,0,0.093,0,87,0.007,0.1166,8.6,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,04-04-2020,132,9,10.143,9,1,1.286,10.798,0.736,0.83,0.736,0.082,0.105,1.29,0,0,0,0,0,0,0,0,0,0,0,0,99,0.008,0.0938,10.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,05-04-2020,139,7,7,10,1,1.429,11.371,0.573,0.573,0.818,0.082,0.117,1.31,0,0,0,0,0,0,0,0,0,0,0,0,110,0.009,0.0987,10.1,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,06-04-2020,157,18,9.571,10,0,1.429,12.843,1.472,0.783,0.818,0,0.117,1.32,0,0,0,0,0,0,0,0,1549,0,0.128,0,122,0.01,0.1007,9.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,07-04-2020,183,26,12.286,11,1,0.857,14.97,2.127,1.005,0.9,0.082,0.07,1.33,0,0,0,0,0,0,0,0,1681,132,0.139,0.011,129,0.011,0.0963,10.4,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,08-04-2020,194,11,12.429,14,3,1.143,15.87,0.9,1.017,1.145,0.245,0.093,1.35,0,0,0,0,0,0,0,0,1875,194,0.155,0.016,148,0.012,0.0917,10.9,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,09-04-2020,210,16,13.571,15,1,1.143,17.179,1.309,1.11,1.227,0.082,0.093,1.36,0,0,0,0,0,0,0,0,1997,122,0.165,0.01,146,0.012,0.138,7.2,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,10-04-2020,264,54,20.143,18,3,1.429,21.597,4.417,1.648,1.472,0.245,0.117,1.36,0,0,0,0,0,0,0,0,2185,188,0.181,0.016,152,0.013,0.1278,7.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,11-04-2020,268,4,19.429,19,1,1.429,21.924,0.327,1.589,1.554,0.082,0.117,1.37,0,0,0,0,0,0,0,0,2356,171,0.195,0.014,156,0.013,0.1245,8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,12-04-2020,275,7,19.429,20,1,1.429,22.497,0.573,1.589,1.636,0.082,0.117,1.38,0,0,0,0,0,0,0,0,2528,172,0.209,0.014,160,0.013,0.1277,7.8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,13-04-2020,300,25,20.429,24,4,2,24.542,2.045,1.671,1.963,0.327,0.164,1.39,0,0,0,0,0,0,0,0,0,0,0,0,168,0.014,0.125,8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,14-04-2020,330,30,21,27,3,2.286,26.996,2.454,1.718,2.209,0.245,0.187,1.4,0,0,0,0,0,0,0,0,2919,0,0.242,0,177,0.015,0.1291,7.7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,15-04-2020,354,24,22.857,28,1,2,28.959,1.963,1.87,2.291,0.082,0.164,1.41,0,0,0,0,0,0,0,0,3230,311,0.267,0.026,194,0.016,0.1377,7.3,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,16-04-2020,397,43,26.714,28,0,1.857,32.477,3.518,2.185,2.291,0,0.152,1.42,0,0,0,0,0,0,0,0,3419,189,0.283,0.016,203,0.017,0.1246,8,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
BOL,South America,Bolivia,17-04-2020,441,44,25.286,29,1,1.571,36.076,3.599,2.069,2.372,0.082,0.129,1.42,0,0,0,0,0,0,0,0,3573,154,0.296,0.013,198,0.016,0.1421,7,tests performed,0,0,0,0,0,0,0,0,0,0,0,0,0,12224114,0,0,0,0
